peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电气设备-输变电设备-电气自控设备,000400,许继电气,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a State Grid UHV and smart-equipment platform,许继电气在直流输电、智能变配电、保护自动化和充换电等国网核心设备中具备体系内资质和工程履历。,Watch. 许继电气: 许继电气在直流输电、智能变配电、保护自动化和充换电等国网核心设备中具备体系内资质和工程履历。 triage 65.74; moat 61.97; technology 61.76; market 80.11; quality 50.79; governance 68.48.,Retain State Grid-linked core equipment companies when UHV/DC and protection capability are explicit.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000400;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000400.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000400.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,601126,四方股份,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a relay-protection and grid-automation leader,四方股份在继电保护、自动化、电力电子和新型电力系统中具备核心产品与电网客户验证，是南瑞之外值得跟踪的二次设备平台。,Watch. 四方股份: 四方股份在继电保护、自动化、电力电子和新型电力系统中具备核心产品与电网客户验证，是南瑞之外值得跟踪的二次设备平台。 triage 65.49; moat 60.93; technology 70.59; market 76.39; quality 59.97; governance 67.24.,Retain relay-protection leaders with strong product and grid qualification evidence.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601126;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601126.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601126.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,002169,智光电气,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because power-electronics and energy-service business is not clearly leading,智光电气有电力电子、储能和综合能源业务，但盈利和产品领先性不足，暂不进入观察。,Rejected for now. 智光电气: 智光电气有电力电子、储能和综合能源业务，但盈利和产品领先性不足，暂不进入观察。 triage 60.27; moat 59.21; technology 61.41; market 68.66; quality 55.07; governance 66.62.,Reject power-electronics companies unless product leadership and economics are clear.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002169;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002169.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002169.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,600885,宏发股份,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a global relay leader,宏发股份虽被初筛低估，但继电器全球份额、车规/新能源/工业客户认证、自动化制造和产品可靠性构成清晰护城河。,Watch. 宏发股份: 宏发股份虽被初筛低估，但继电器全球份额、车规/新能源/工业客户认证、自动化制造和产品可靠性构成清晰护城河。 triage 59.28; moat 51.31; technology 56.45; market 73.49; quality 65.34; governance 69.34.,Retain globally competitive electrical-component leaders even when peer-group scoring underweights them.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600885;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600885.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600885.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,603488,展鹏科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because elevator-control niche is too narrow,展鹏科技偏电梯控制和门系统等细分，市场空间和竞争壁垒有限。,Rejected for now. 展鹏科技: 展鹏科技偏电梯控制和门系统等细分，市场空间和竞争壁垒有限。 triage 57.45; moat 57.38; technology 69.14; market 49.35; quality 46.52; governance 70.14.,Reject narrow control niches without broad platform potential.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603488;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603488.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603488.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,603063,禾望电气,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"boundary case retained for wind, PV, and industrial power-conversion capability",禾望电气在风电变流器、光伏逆变器和工业传动中有技术积累，客户验证和电力电子know-how存在壁垒，但竞争强。,Watch. 禾望电气: 禾望电气在风电变流器、光伏逆变器和工业传动中有技术积累，客户验证和电力电子know-how存在壁垒，但竞争强。 triage 57.44; moat 48.55; technology 60.93; market 64.11; quality 63.83; governance 68.31.,Boundary retain power-conversion companies when product capability is real but competitive intensity is high.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603063;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603063.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603063.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,600192,长城电工,reject,reject_for_now,,analyst_company_by_company_review,rejected because legacy electrical equipment lacks competitive quality,长城电工业务传统且经营质量弱，电气控制能力不足以形成强护城河。,Rejected for now. 长城电工: 长城电工业务传统且经营质量弱，电气控制能力不足以形成强护城河。 triage 56.52; moat 56.45; technology 68.10; market 53.91; quality 40.86; governance 66.00.,Reject legacy electrical-equipment companies with weak economics.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600192;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600192.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600192.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,300018,中元股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because power monitoring niche is too small,中元股份电力故障录波和监测有细分价值，但规模和平台性不足，不能与核心二次设备公司相比。,Rejected for now. 中元股份: 中元股份电力故障录波和监测有细分价值，但规模和平台性不足，不能与核心二次设备公司相比。 triage 56.28; moat 44.07; technology 65.66; market 49.49; quality 67.69; governance 70.59.,Reject small monitoring niches when platform expansion is limited.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300018;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300018.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300018.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,603416,信捷电气,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for domestic PLC and industrial-control capability,信捷电气在国产PLC、伺服和工业控制中有产品化能力和客户基础；但与更强工控平台相比规模和生态较弱。,Watch. 信捷电气: 信捷电气在国产PLC、伺服和工业控制中有产品化能力和客户基础；但与更强工控平台相比规模和生态较弱。 triage 55.90; moat 46.14; technology 62.31; market 56.11; quality 64.10; governance 69.97.,Boundary retain domestic industrial-control specialists when product stack is visible but ecosystem is smaller.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603416;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603416.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603416.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,300407,凯发电气,reject,reject_for_now,,analyst_company_by_company_review,rejected because rail power automation belongs to a narrower weaker niche,凯发电气有轨交供电自动化能力，但规模较小，且后续铁路设备组会优先比较更强标的。,Rejected for now. 凯发电气: 凯发电气有轨交供电自动化能力，但规模较小，且后续铁路设备组会优先比较更强标的。 triage 55.27; moat 47.52; technology 61.72; market 57.49; quality 54.66; governance 67.69.,Reject narrow rail-electrical suppliers unless they show category leadership.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300407;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300407.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300407.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,301361,众智科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because generator-control products are too narrow,众智科技的发电机组控制器有产品能力，但细分空间和客户壁垒不足。,Rejected for now. 众智科技: 众智科技的发电机组控制器有产品能力，但细分空间和客户壁垒不足。 triage 54.15; moat 42.00; technology 62.97; market 42.46; quality 69.34; governance 71.00.,Reject small generator-control niches.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301361;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301361.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301361.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,603050,科林电气,reject,reject_for_now,,analyst_company_by_company_review,rejected because smart-grid equipment is second-tier and commodity-like,科林电气有配网和用电设备，但产品和客户壁垒不如核心电网自动化平台。,Rejected for now. 科林电气: 科林电气有配网和用电设备，但产品和客户壁垒不如核心电网自动化平台。 triage 53.91; moat 48.90; technology 50.38; market 64.25; quality 51.62; governance 66.03.,Reject second-tier smart-grid equipment suppliers.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603050;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603050.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603050.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,002090,金智科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because power IT and project integration are not sufficiently differentiated,金智科技有电力自动化和智慧能源项目，但项目型属性强，缺少不可替代产品平台。,Rejected for now. 金智科技: 金智科技有电力自动化和智慧能源项目，但项目型属性强，缺少不可替代产品平台。 triage 53.72; moat 45.79; technology 63.28; market 52.25; quality 52.59; governance 67.07.,Reject project-heavy power IT/integration providers.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002090;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002090.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002090.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
电气设备-输变电设备-电气自控设备,600590,泰豪科技,reject,reject_for_now,,analyst_company_by_company_review,rejected because emergency power and defense-electronics mix is not a clear grid moat,泰豪科技业务混合，智能电力和军工电源均未体现足够清晰的领先壁垒。,Rejected for now. 泰豪科技: 泰豪科技业务混合，智能电力和军工电源均未体现足够清晰的领先壁垒。 triage 53.08; moat 49.24; technology 53.07; market 61.49; quality 48.24; governance 65.83.,Reject mixed electrical-equipment portfolios without a dominant moat.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600590;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600590.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600590.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:40:22+00:00
