peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电气设备-其他电气设备-其他电气设备,603195,公牛集团,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a consumer electrical brand and channel leader,公牛集团在转换器、墙壁开关插座、照明和民用电工渠道中有强品牌、渠道密度、供应链和品类扩张能力，资金可以进入行业但很难短期复制其全国渠道和消费者信任。,Watch. 公牛集团: 公牛集团在转换器、墙壁开关插座、照明和民用电工渠道中有强品牌、渠道密度、供应链和品类扩张能力，资金可以进入行业但很难短期复制其全国渠道和消费者信任。 triage 59.96; moat 51.57; technology 57.47; market 75.06; quality 63.47; governance 69.85.,"Retain consumer-electrical leaders when brand, channel density, SKU breadth, and supply-chain execution create durable category control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603195;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603195.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603195.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603195;www.gongniu.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,301120,新特电气,reject,reject_for_now,,analyst_company_by_company_review,rejected because special transformers are a narrow manufacturing niche without clear category dominance,新特电气的变频调速变压器和特种变压器有技术门槛，但规模、下游集中度和同业差异化不足以进入第一轮关注。,Reject for now. 新特电气: 新特电气的变频调速变压器和特种变压器有技术门槛，但规模、下游集中度和同业差异化不足以进入第一轮关注。 triage 59.54; moat 53.85; technology 73.87; market 50.21; quality 58.36; governance 71.74.,Reject narrow transformer manufacturers unless they show irreplaceable grid or industrial qualification advantages.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301120;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301120.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301120.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301120;www.xinhuadu.com.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,603583,捷昌驱动,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for linear-drive systems and global application channels,捷昌驱动在线性驱动系统中有行业标准、客户渠道和医疗康护/智慧办公/智能家居应用积累；但下游办公周期和竞争使其不宜直接关注。,Watch. 捷昌驱动: 捷昌驱动在线性驱动系统中有行业标准、客户渠道和医疗康护/智慧办公/智能家居应用积累；但下游办公周期和竞争使其不宜直接关注。 triage 58.34; moat 49.66; technology 61.81; market 68.16; quality 59.85; governance 68.83.,"Boundary retain electromechanical niche leaders when product standards, customer channels, and application breadth support defensibility.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603583;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603583.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603583.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603583;www.jiecang.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,301696,三瑞智能,reject,reject_for_now,,analyst_company_by_company_review,rejected because drone and robot power systems are promising but not yet proven as a dominant public-company moat,三瑞智能的无人机、机器人和eVTOL动力系统方向有成长性，但目前缺少足够强的市场地位和客户不可替代证据，先不关注。,Reject for now. 三瑞智能: 三瑞智能的无人机、机器人和eVTOL动力系统方向有成长性，但目前缺少足够强的市场地位和客户不可替代证据，先不关注。 triage 57.80; moat 45.40; technology 63.62; market 56.51; quality 69.43; governance 70.49.,Reject early emerging-equipment stories until category leadership or hard customer validation is clearer.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301696;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301696.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301696.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=301696;www.ncsanrui.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,300820,英杰电气,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for industrial power supplies and high-power control niches,英杰电气长期专注工业电源和功率控制电源，下游覆盖光伏、半导体等高验证场景；但市场规模和周期性限制其只能边界关注。,Watch. 英杰电气: 英杰电气长期专注工业电源和功率控制电源，下游覆盖光伏、半导体等高验证场景；但市场规模和周期性限制其只能边界关注。 triage 57.49; moat 47.53; technology 64.30; market 61.44; quality 58.83; governance 68.06.,Boundary retain industrial-power specialists when high-validation end markets and power-control know-how are visible.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300820;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300820.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300820.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300820;www.injet.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,002334,英威腾,reject,watch,boundary_judged_watch,analyst_company_by_company_review,"boundary case retained for industrial drives, automation, network energy, and PV-storage products",英威腾有工业自动化、网络能源、新能源动力和光伏储能产品，但与汇川、阳光等更强平台相比优势不够绝对，因此边界保留。,Watch. 英威腾: 英威腾有工业自动化、网络能源、新能源动力和光伏储能产品，但与汇川、阳光等更强平台相比优势不够绝对，因此边界保留。 triage 57.33; moat 49.87; technology 62.15; market 67.74; quality 56.96; governance 66.28.,Boundary retain broad automation and drive companies when product breadth is real but category leadership is weaker than retained leaders.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002334;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002334.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002334.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002334;www.invt.com.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,688063,派能科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for global residential and C&I energy-storage battery systems,派能科技是较早聚焦储能系统的公司，在户储、工商业储能和海外渠道有产品经验；但电芯和储能系统竞争加剧，弱于宁德、比亚迪等平台，故边界保留。,Watch. 派能科技: 派能科技是较早聚焦储能系统的公司，在户储、工商业储能和海外渠道有产品经验；但电芯和储能系统竞争加剧，弱于宁德、比亚迪等平台，故边界保留。 triage 57.24; moat 52.45; technology 62.51; market 62.46; quality 54.06; governance 69.21.,"Boundary retain storage-system specialists when product validation and overseas channel exist, but downgrade when larger battery leaders can pressure economics.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688063;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688063.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688063.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688063;www.pylontech.com.cn,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,688789,宏华数科,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as an industrial digital textile-printing equipment and ink platform,宏华数科的核心是数码喷印设备、软件和墨水耗材的一体化方案，技术与耗材生态形成比普通设备制造更高的壁垒和利润质量。,Watch. 宏华数科: 宏华数科的核心是数码喷印设备、软件和墨水耗材的一体化方案，技术与耗材生态形成比普通设备制造更高的壁垒和利润质量。 triage 56.90; moat 48.38; technology 55.11; market 65.10; quality 66.62; governance 69.72.,"Retain industrial-digital equipment platforms when equipment, software, process know-how, and consumables reinforce each other.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688789;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688789.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688789.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=688789;www.atexco.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,002851,麦格米特,reject,watch,direct_watch,analyst_company_by_company_review,directly retained as a diversified power-electronics and electrical-automation platform,麦格米特以电力电子和自动控制为底层能力，覆盖工业自动化、新能源交通、智能家电电控和电源产品，多场景迁移能力强，不能按单一低端电气产品处理。,Watch. 麦格米特: 麦格米特以电力电子和自动控制为底层能力，覆盖工业自动化、新能源交通、智能家电电控和电源产品，多场景迁移能力强，不能按单一低端电气产品处理。 triage 56.78; moat 50.94; technology 62.57; market 68.93; quality 53.51; governance 66.02.,Retain diversified power-electronics platforms when the same control and conversion capability transfers across high-quality end markets.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002851;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002851.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002851.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002851;www.megmeet.com,2026-05-15T10:56:55+00:00
电气设备-其他电气设备-其他电气设备,002296,辉煌科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for rail-transit communication and signal monitoring capability,辉煌科技长期做轨道交通通信信号和测控系统，有行业资质与项目经验，逻辑更接近轨交安全系统；但项目型属性较强，边界保留。,Watch. 辉煌科技: 辉煌科技长期做轨道交通通信信号和测控系统，有行业资质与项目经验，逻辑更接近轨交安全系统；但项目型属性较强，边界保留。 triage 56.58; moat 47.77; technology 63.94; market 52.68; quality 61.94; governance 70.11.,"Boundary retain rail-safety and signaling specialists when installed base and qualification are visible, even if peer-group classification is noisy.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002296;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002296.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002296.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002296;www.hhkj.cn,2026-05-15T10:56:55+00:00
