peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电子设备-半导体-半导体分立器件,002079,苏州固锝,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because diode and silver-paste mix lacks a clear top-tier moat,苏州固锝拥有二极管、封测、银浆和传感器等多元业务，但分立器件更偏成熟竞争环节，利润质量和技术稀缺性弱于保留公司。,Rejected for now. 苏州固锝: 苏州固锝拥有二极管、封测、银浆和传感器等多元业务，但分立器件更偏成熟竞争环节，利润质量和技术稀缺性弱于保留公司。 triage 62.52; moat 61.00; technology 66.50; market 68.60; quality 45.40; governance 68.30.,Reject mature diode/rectifier suppliers when diversification does not create clear leadership.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002079;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002079.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002079.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,301629,矽电股份,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for 12-inch probe-station equipment capability,矽电股份是探针台、曝光机、分选机、AOI等测试设备公司，首个12英寸晶圆探针台产业化应用具备国产替代价值；上市较短，先边界观察。,Watch. 矽电股份: 矽电股份是探针台、曝光机、分选机、AOI等测试设备公司，首个12英寸晶圆探针台产业化应用具备国产替代价值；上市较短，先边界观察。 triage 61.57; moat 54.00; technology 76.50; market 48.40; quality 60.30; governance 68.60.,Boundary retain testing-equipment companies when 12-inch or high-end tool capability is independently visible.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301629;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301629.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301629.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,688605,先锋精科,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for advanced etch and deposition equipment key components,先锋精科为刻蚀和薄膜沉积设备供应7nm/5nm关键零部件，精密加工和客户验证壁垒较高；但仍是零部件供应商，弱于整机和核心器件平台。,Watch. 先锋精科: 先锋精科为刻蚀和薄膜沉积设备供应7nm/5nm关键零部件，精密加工和客户验证壁垒较高；但仍是零部件供应商，弱于整机和核心器件平台。 triage 61.47; moat 54.50; technology 64.50; market 61.80; quality 58.90; governance 67.70.,Boundary retain semiconductor key-component suppliers when advanced-node qualification and customer stickiness are visible.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688605;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688605.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688605.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,688689,银河微电,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because broad IDM capability is not sufficiently differentiated,银河微电具备IDM、一站式分立器件和AEC会员等基础，但规模、市占和产品稀缺性弱于扬杰、捷捷、新洁能等保留对象。,Rejected for now. 银河微电: 银河微电具备IDM、一站式分立器件和AEC会员等基础，但规模、市占和产品稀缺性弱于扬杰、捷捷、新洁能等保留对象。 triage 61.41; moat 56.50; technology 71.50; market 56.60; quality 53.20; governance 65.60.,Reject broad smaller power-discrete IDMs when stronger retained peers already cover the thesis.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688689;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688689.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688689.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,688261,东微半导,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for high-performance power-device design,东微半导聚焦超级结MOSFET、屏蔽栅MOSFET、TGBT和SiC，面向车载、光伏、储能、数据中心等中大功率场景，技术壁垒存在但规模和盈利波动较大。,Watch. 东微半导: 东微半导聚焦超级结MOSFET、屏蔽栅MOSFET、TGBT和SiC，面向车载、光伏、储能、数据中心等中大功率场景，技术壁垒存在但规模和盈利波动较大。 triage 60.96; moat 55.00; technology 71.50; market 58.40; quality 52.60; governance 70.40.,Boundary retain focused high-performance power-device designers when end-market qualification is meaningful but leadership is not decisive.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688261;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688261.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688261.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,688230,芯导科技,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because fabless analog and protection-device exposure is too small,芯导科技产品涵盖模拟IC和功率器件，但公司规模小、同质竞争强，缺少可验证的全球 niche 或不可替代客户地位。,Rejected for now. 芯导科技: 芯导科技产品涵盖模拟IC和功率器件，但公司规模小、同质竞争强，缺少可验证的全球 niche 或不可替代客户地位。 triage 60.48; moat 50.50; technology 72.00; market 48.80; quality 63.80; governance 71.00.,Reject small fabless power/analog suppliers without a clear global niche or durable customer lock-in.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688230;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688230.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688230.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,688167,炬光科技,boundary_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a differentiated photonics and semiconductor-laser platform,炬光科技虽不属于传统分立器件，但高功率半导体激光、微纳光学、LIMO/SUSS/ams OSRAM资产整合和全球生产研发网络显示出独立光子平台能力。,Watch. 炬光科技: 炬光科技虽不属于传统分立器件，但高功率半导体激光、微纳光学、LIMO/SUSS/ams OSRAM资产整合和全球生产研发网络显示出独立光子平台能力。 triage 60.41; moat 52.00; technology 77.00; market 47.00; quality 61.40; governance 66.50.,Retain misclassified photonics platforms when the business has global technology assets and hard optical-process know-how.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688167;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688167.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688167.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,301369,联动科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for power-semiconductor test-system capability,联动科技的功率器件测试系统应用于新能源车、光伏、储能和数据中心功率模块，并有国际客户导入；规模较小但测试设备壁垒高于普通分立器件。,Watch. 联动科技: 联动科技的功率器件测试系统应用于新能源车、光伏、储能和数据中心功率模块，并有国际客户导入；规模较小但测试设备壁垒高于普通分立器件。 triage 59.56; moat 49.50; technology 78.00; market 41.80; quality 62.20; governance 70.10.,Boundary retain semiconductor test-equipment suppliers when exported or top-customer validated capability exists.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301369;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301369.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301369.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,688110,东芯股份,reject,reject_for_now,,analyst_company_by_company_review,rejected because commodity memory competition is better represented by stronger retained peers,东芯股份能提供NAND/NOR/DRAM方案，具备国产替代价值，但存储周期性强、业务质量波动大，本轮由普冉代表更清晰的非易失存储观察位。,Rejected for now. 东芯股份: 东芯股份能提供NAND/NOR/DRAM方案，具备国产替代价值，但存储周期性强、业务质量波动大，本轮由普冉代表更清晰的非易失存储观察位。 triage 59.41; moat 52.50; technology 75.50; market 47.80; quality 53.10; governance 70.70.,Reject weaker duplicate memory candidates when a stronger retained peer covers the niche.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688110;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688110.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688110.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,300046,台基股份,reject,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for domestic high-power thyristor leadership,台基股份在大功率晶闸管和模块市场有长期销量领先、前中后道能力和客户网络；但应用更偏工业传统场景，技术稀缺性弱于派瑞。,Watch. 台基股份: 台基股份在大功率晶闸管和模块市场有长期销量领先、前中后道能力和客户网络；但应用更偏工业传统场景，技术稀缺性弱于派瑞。 triage 58.73; moat 53.00; technology 69.00; market 45.00; quality 56.40; governance 69.80.,Boundary retain domestic high-power thyristor leaders when market share and integrated process capability are clear.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300046;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300046.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300046.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
电子设备-半导体-半导体分立器件,301348,蓝箭电子,reject,reject_for_now,,analyst_company_by_company_review,rejected because commodity discrete-device scale is not enough,蓝箭电子产能和历史较长，但主要是晶体管、MOSFET、二极管等成熟分立器件，产品差异化和定价权不足。,Rejected for now. 蓝箭电子: 蓝箭电子产能和历史较长，但主要是晶体管、MOSFET、二极管等成熟分立器件，产品差异化和定价权不足。 triage 57.21; moat 51.50; technology 70.00; market 46.20; quality 43.70; governance 67.40.,Reject commodity discrete-device manufacturers when scale is not paired with hard process or customer moat.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301348;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301348.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301348.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:27:16+00:00
