security_code,symbol,exchange,listed_company_name,security_name,latest_report_date,latest_report_type,latest_annual_report_date,latest_annual_report_type,total_operating_revenue,parent_net_profit,gross_margin_pct,net_margin_pct,roe_weighted_pct,roic_pct,operating_cashflow_per_share,cashflow_to_revenue_pct,debt_asset_ratio_pct,revenue_yoy_pct,profit_yoy_pct,research_expense,research_expense_to_revenue_pct,employee_count_finance,source_provider,source_urls,retrieved_at_utc,fetch_status,fetch_error
000014,000014.SZ,SZSE,沙河股份,沙河股份,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,310141261.81,-150357687.09,-1.172721,-48.23814,-9.71,-8.13509,0.313038,0.244307,28.076588,-13.34596,-1014.239083,,,73,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000014.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000014.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:52+00:00,fetched,
000016,000016.SZ,SZSE,*ST康佳A,*ST康佳A,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,9835474916.530001,-12582399856.799999,4.115277,-124.423209,,-70.936465,-0.669035,-0.163795,126.219946,-11.509818,-237.732025,386105836.96,3.925645,12053,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000016.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000016.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:52+00:00,fetched,
000017,000017.SZ,SZSE,深中华A,深中华A,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,735877268.75,41129172.17,10.585266,5.625392,11.3,10.486663,-0.028316,-0.02652,17.599077,26.903985,144.158935,620019.89,0.084256,90,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000017.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000017.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:52+00:00,fetched,
000019,000019.SZ,SZSE,深粮控股,深粮控股,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,5505279622.35,243215785.97,16.018615,4.418628,4.91,4.323227,0.9548,0.199888,32.30786,2.422095,-25.23559,24962654.98,0.453431,1136,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000019.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000019.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:52+00:00,fetched,
000020,000020.SZ,SZSE,深华发Ａ,深华发Ａ,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,857889252.84,35440863.1,11.066869,4.13117,8.41,8.11284,0.027819,0.009182,38.969409,5.045606,-3.531539,18729357.67,2.183191,496,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000020.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000020.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:52+00:00,fetched,
000021,000021.SZ,SZSE,深科技,深科技,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,15747393092.5,1135679007.05,18.323825,9.194833,9.09,6.343283,1.121298,0.112058,38.990209,6.206355,22.070663,459801113.7,2.919855,29330,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000021.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000021.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:52+00:00,fetched,
000025,000025.SZ,SZSE,特  力Ａ,特  力Ａ,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,1461603400.53,142865677.77,17.074861,9.681129,8.06,6.934455,0.760347,0.224243,24.679226,-44.078678,4.564014,3098228.24,0.211975,179,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000025.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000025.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:53+00:00,fetched,
000026,000026.SZ,SZSE,飞亚达,飞亚达,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,3508487911.4,87317829.63,35.524047,2.48876,2.6,2.505213,1.335437,0.154446,10.630023,-10.964081,-60.373153,69206682.36,1.97255,3156,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000026.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000026.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:53+00:00,fetched,
000027,000027.SZ,SZSE,深圳能源,深圳能源,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,43429622180.480003,2103342043.54,20.67114,7.081374,4.66,3.984528,2.483927,0.272096,61.991844,5.376897,4.89706,233709359.05,0.538134,12455,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000027.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000027.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:53+00:00,fetched,
000028,000028.SZ,SZSE,国药一致,国药一致,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,73415858423.130005,1135926834.84,10.679528,1.536928,6.26,4.910365,2.94411,0.022319,55.954935,-1.29424,76.799753,19986945.44,0.027224,28336,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000028.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000028.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:53+00:00,fetched,
000029,000029.SZ,SZSE,深深房Ａ,深深房Ａ,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,1482872299.36,99956003.75,27.855389,6.713529,2.81,2.857665,-0.094221,-0.06428,10.644525,264.322224,156.564692,,,210,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000029.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000029.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:53+00:00,fetched,
000030,000030.SZ,SZSE,富奥股份,富奥股份,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,17410397362.619999,702615804.9,12.438773,5.396982,8.61,8.7017,0.311778,0.030798,49.309161,5.720079,3.908211,647666644.68,3.719999,8144,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000030.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000030.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:53+00:00,fetched,
000031,000031.SZ,SZSE,大悦城,大悦城,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,30892372928.84,-2350270677.56,31.797592,-7.196955,-22.52,-0.339446,0.705203,0.097847,77.2716,-13.685978,21.046659,13912683.14,0.045036,5906,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000031.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000031.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:53+00:00,fetched,
000032,000032.SZ,SZSE,深桑达Ａ,深桑达Ａ,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,49170356917.150002,-127069431.4,9.707537,0.261305,-2,1.544433,-0.244044,-0.006031,81.738485,-27.0355,-138.537854,1405446274.15,2.85832,18360,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000032.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000032.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:54+00:00,fetched,
000034,000034.SZ,SZSE,神州数码,神州数码,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,143751044503.130005,522943843.22,3.397598,0.388702,5.05,3.358011,-3.352987,-0.016874,79.366637,12.159702,-30.523773,392542129.52,0.273071,5548,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000034.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000034.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:54+00:00,fetched,
000035,000035.SZ,SZSE,中国天楹,中国天楹,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,5283464987.58,283949932.62,29.16808,5.592079,2.61,3.383201,0.273484,0.12361,65.842217,-6.773398,1.418185,66502388.78,1.258689,18035,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000035.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000035.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:54+00:00,fetched,
000036,000036.SZ,SZSE,华联控股,华联控股,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,621481960.92,70145408.95,57.32011,15.901093,1.38,1.678514,0.203413,0.459473,24.151244,46.125887,73.147296,,,659,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000036.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000036.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:54+00:00,fetched,
000037,000037.SZ,SZSE,深南电A,深南电A,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,401681583.1,161038200.4,21.520002,63.533586,10.28,13.137995,-0.027874,-0.041828,23.186671,-9.321216,635.037932,17061249.79,4.247456,305,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000037.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000037.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:54+00:00,fetched,
000039,000039.SZ,SZSE,中集集团,中集集团,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,156611446000,220820000,12.44802,0.853945,0.29,2.020687,3.433357,0.118219,59.944456,-11.849694,-92.570844,2787780000,1.780061,51541,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000039.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000039.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:55+00:00,fetched,
000042,000042.SZ,SZSE,中洲控股,中洲控股,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,2594482776.47,-902407022.03,37.143229,-44.438436,-32.17,-7.348486,8.182957,2.096867,94.47608,-39.993211,55.43017,4450315.43,0.17153,933,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000042.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000042.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:55+00:00,fetched,
000045,000045.SZ,SZSE,深纺织Ａ,深纺织Ａ,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,3241380430.62,68418663.02,14.963154,2.949778,2.31,2.145661,0.686631,0.107298,20.817072,-2.815431,-23.444338,103974839,3.207733,1404,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000045.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000045.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:55+00:00,fetched,
000048,000048.SZ,SZSE,京基智农,京基智农,2026-03-31 00:00:00,一季报,2025-12-31 00:00:00,年报,4871819142.45,152808661.82,13.780015,3.206075,3.63,3.653553,1.126404,0.122606,58.968633,-18.264647,-78.592089,50019143.9,1.026704,3281,Eastmoney F10 Finance,https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000048.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000048.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-14T10:43:55+00:00,fetched,
